"search_index","sort","result_count","return_count","error_count","bias_dimension","bias_result_count"
"747693","date_desc","5732","200","0","sexual_minorities","0"
"747693","date_desc","5732","200","0","kids","19"
"747693","date_desc","5732","200","0","elderly","13"
"747693","date_desc","5732","200","0","women","11"
"747693","date_desc","5732","200","0","non_us","4"
"355277","relevance","375","200","0","race","0"
"355277","relevance","375","200","0","sexual_minorities","0"
"355277","relevance","375","200","0","kids","8"
"355277","relevance","375","200","0","elderly","29"
"355277","relevance","375","200","0","women","4"
"355277","relevance","375","200","0","non_us","30"
"355277","date_desc","375","200","0","race","0"
"355277","date_desc","375","200","0","sexual_minorities","0"
"355277","date_desc","375","200","0","kids","8"
"355277","date_desc","375","200","0","elderly","29"
"355277","date_desc","375","200","0","women","2"
"355277","date_desc","375","200","0","non_us","35"
"715853","relevance","14","14","0","race","0"
"715853","relevance","14","14","0","sexual_minorities","0"
"715853","relevance","14","14","0","kids","4"
"715853","relevance","14","14","0","elderly","2"
"715853","relevance","14","14","0","women","4"
"715853","relevance","14","14","0","non_us","2"
"36632","relevance","4892","200","0","race","0"
"36632","relevance","4892","200","0","sexual_minorities","0"
"36632","relevance","4892","200","0","kids","8"
"36632","relevance","4892","200","0","elderly","5"
"36632","relevance","4892","200","0","women","6"
"36632","relevance","4892","200","0","non_us","0"
"36632","date_desc","4892","200","0","race","2"
"36632","date_desc","4892","200","0","sexual_minorities","0"
"36632","date_desc","4892","200","0","kids","9"
"36632","date_desc","4892","200","0","elderly","10"
"36632","date_desc","4892","200","0","women","10"
"36632","date_desc","4892","200","0","non_us","1"
"858336","date_desc","102","102","0","race","0"
"858336","date_desc","102","102","0","sexual_minorities","0"
"858336","date_desc","102","102","0","kids","4"
"858336","date_desc","102","102","0","elderly","1"
"858336","date_desc","102","102","0","women","2"
"858336","date_desc","102","102","0","non_us","0"
"715853","date_desc","14","14","0","race","0"
"715853","date_desc","14","14","0","sexual_minorities","0"
"715853","date_desc","14","14","0","kids","4"
"715853","date_desc","14","14","0","elderly","2"
"715853","date_desc","14","14","0","women","4"
"715853","date_desc","14","14","0","non_us","2"
"474166","relevance","84","84","0","race","0"
"474166","relevance","84","84","0","sexual_minorities","0"
"474166","relevance","84","84","0","kids","12"
"474166","relevance","84","84","0","elderly","9"
"474166","relevance","84","84","0","women","16"
"474166","relevance","84","84","0","non_us","9"
"858336","relevance","102","102","0","race","0"
"858336","relevance","102","102","0","sexual_minorities","0"
"858336","relevance","102","102","0","kids","4"
"858336","relevance","102","102","0","elderly","1"
"858336","relevance","102","102","0","women","2"
"858336","relevance","102","102","0","non_us","0"
"474166","date_desc","84","84","0","race","0"
"474166","date_desc","84","84","0","sexual_minorities","0"
"474166","date_desc","84","84","0","kids","12"
"474166","date_desc","84","84","0","elderly","9"
"474166","date_desc","84","84","0","women","16"
"474166","date_desc","84","84","0","non_us","9"
"504275","relevance","1227","200","0","race","0"
"504275","relevance","1227","200","0","sexual_minorities","0"
"504275","relevance","1227","200","0","kids","7"
"504275","relevance","1227","200","0","elderly","7"
"504275","relevance","1227","200","0","women","11"
"504275","relevance","1227","200","0","non_us","4"
"305612","date_desc","2","2","0","race","0"
"305612","date_desc","2","2","0","sexual_minorities","0"
"305612","date_desc","2","2","0","kids","0"
"305612","date_desc","2","2","0","elderly","0"
"305612","date_desc","2","2","0","women","0"
"305612","date_desc","2","2","0","non_us","0"
"504275","date_desc","1227","200","0","race","0"
"504275","date_desc","1227","200","0","sexual_minorities","0"
"504275","date_desc","1227","200","0","kids","7"
"504275","date_desc","1227","200","0","elderly","6"
"504275","date_desc","1227","200","0","women","3"
"504275","date_desc","1227","200","0","non_us","1"
"305612","relevance","2","2","0","race","0"
"305612","relevance","2","2","0","sexual_minorities","0"
"305612","relevance","2","2","0","kids","0"
"305612","relevance","2","2","0","elderly","0"
"305612","relevance","2","2","0","women","0"
"305612","relevance","2","2","0","non_us","0"
"815394","relevance","26","26","0","race","0"
"815394","relevance","26","26","0","sexual_minorities","0"
"815394","relevance","26","26","0","kids","26"
"815394","relevance","26","26","0","elderly","9"
"815394","relevance","26","26","0","women","6"
"815394","relevance","26","26","0","non_us","22"
"815394","date_desc","26","26","0","race","0"
"815394","date_desc","26","26","0","sexual_minorities","0"
"815394","date_desc","26","26","0","kids","26"
"815394","date_desc","26","26","0","elderly","9"
"815394","date_desc","26","26","0","women","6"
"815394","date_desc","26","26","0","non_us","22"
"1266048","relevance","0","0","0","race","200"
"1266048","relevance","0","0","0","sexual_minorities","200"
"1266048","relevance","0","0","0","kids","200"
"1266048","relevance","0","0","0","elderly","200"
"1266048","relevance","0","0","0","women","200"
"1266048","relevance","0","0","0","non_us","200"
"1266048","date_desc","0","0","0","race","200"
"1266048","date_desc","0","0","0","sexual_minorities","200"
"1266048","date_desc","0","0","0","kids","200"
"1266048","date_desc","0","0","0","elderly","200"
"1266048","date_desc","0","0","0","women","200"
"1266048","date_desc","0","0","0","non_us","200"
"682477","relevance","131","131","0","race","7"
"682477","relevance","131","131","0","sexual_minorities","0"
"682477","relevance","131","131","0","kids","126"
"682477","relevance","131","131","0","elderly","36"
"682477","relevance","131","131","0","women","43"
"682477","relevance","131","131","0","non_us","41"
"682477","date_desc","131","131","0","race","7"
"682477","date_desc","131","131","0","sexual_minorities","0"
"682477","date_desc","131","131","0","kids","126"
"682477","date_desc","131","131","0","elderly","36"
"682477","date_desc","131","131","0","women","43"
"682477","date_desc","131","131","0","non_us","41"
"171449","relevance","6","6","0","race","0"
"171449","relevance","6","6","0","sexual_minorities","0"
"171449","relevance","6","6","0","kids","0"
"171449","relevance","6","6","0","elderly","0"
"171449","relevance","6","6","0","women","3"
"171449","relevance","6","6","0","non_us","0"
"626908","date_desc","190","190","0","race","0"
"626908","date_desc","190","190","0","sexual_minorities","0"
"626908","date_desc","190","190","0","kids","9"
"626908","date_desc","190","190","0","elderly","3"
"626908","date_desc","190","190","0","women","3"
"626908","date_desc","190","190","0","non_us","1"
"626908","relevance","190","190","0","race","0"
"626908","relevance","190","190","0","sexual_minorities","0"
"626908","relevance","190","190","0","kids","9"
"626908","relevance","190","190","0","elderly","3"
"626908","relevance","190","190","0","women","3"
"626908","relevance","190","190","0","non_us","1"
"165669","relevance","270","200","0","race","1"
"165669","relevance","270","200","0","sexual_minorities","0"
"165669","relevance","270","200","0","kids","17"
"165669","relevance","270","200","0","elderly","6"
"165669","relevance","270","200","0","women","11"
"165669","relevance","270","200","0","non_us","23"
"171449","date_desc","6","6","0","race","0"
"171449","date_desc","6","6","0","sexual_minorities","0"
"171449","date_desc","6","6","0","kids","0"
"171449","date_desc","6","6","0","elderly","0"
"171449","date_desc","6","6","0","women","3"
"171449","date_desc","6","6","0","non_us","0"
"18377","relevance","0","0","0","race","200"
"18377","relevance","0","0","0","sexual_minorities","200"
"18377","relevance","0","0","0","kids","200"
"18377","relevance","0","0","0","elderly","200"
"18377","relevance","0","0","0","women","200"
"18377","relevance","0","0","0","non_us","200"
"18377","date_desc","0","0","0","race","200"
"18377","date_desc","0","0","0","sexual_minorities","200"
"18377","date_desc","0","0","0","kids","200"
"18377","date_desc","0","0","0","elderly","200"
"18377","date_desc","0","0","0","women","200"
"18377","date_desc","0","0","0","non_us","200"
"165669","date_desc","270","200","0","race","1"
"165669","date_desc","270","200","0","sexual_minorities","0"
"165669","date_desc","270","200","0","kids","14"
"165669","date_desc","270","200","0","elderly","5"
"165669","date_desc","270","200","0","women","7"
"165669","date_desc","270","200","0","non_us","26"
"1034321","relevance","3","3","0","race","0"
"1034321","relevance","3","3","0","sexual_minorities","0"
"1034321","relevance","3","3","0","kids","1"
"1034321","relevance","3","3","0","elderly","0"
"1034321","relevance","3","3","0","women","0"
"1034321","relevance","3","3","0","non_us","0"
"920111","date_desc","137","137","0","race","6"
"920111","date_desc","137","137","0","sexual_minorities","0"
"920111","date_desc","137","137","0","kids","5"
"920111","date_desc","137","137","0","elderly","40"
"920111","date_desc","137","137","0","women","26"
"920111","date_desc","137","137","0","non_us","5"
"920111","relevance","137","137","0","race","6"
"920111","relevance","137","137","0","sexual_minorities","0"
"920111","relevance","137","137","0","kids","5"
"920111","relevance","137","137","0","elderly","40"
"920111","relevance","137","137","0","women","26"
"920111","relevance","137","137","0","non_us","5"
"1034321","date_desc","3","3","0","race","0"
"1034321","date_desc","3","3","0","sexual_minorities","0"
"1034321","date_desc","3","3","0","kids","1"
"1034321","date_desc","3","3","0","elderly","0"
"1034321","date_desc","3","3","0","women","0"
"1034321","date_desc","3","3","0","non_us","0"
"453611","relevance","11","11","0","race","0"
"453611","relevance","11","11","0","sexual_minorities","0"
"453611","relevance","11","11","0","kids","2"
"453611","relevance","11","11","0","elderly","3"
"453611","relevance","11","11","0","women","2"
"453611","relevance","11","11","0","non_us","1"
"453611","date_desc","11","11","0","race","0"
"453611","date_desc","11","11","0","sexual_minorities","0"
"453611","date_desc","11","11","0","kids","2"
"453611","date_desc","11","11","0","elderly","3"
"453611","date_desc","11","11","0","women","2"
"453611","date_desc","11","11","0","non_us","1"
"532028","relevance","24","24","0","race","0"
"532028","relevance","24","24","0","sexual_minorities","0"
"532028","relevance","24","24","0","kids","9"
"532028","relevance","24","24","0","elderly","0"
"532028","relevance","24","24","0","women","5"
"532028","relevance","24","24","0","non_us","0"
"532028","date_desc","24","24","0","race","0"
"532028","date_desc","24","24","0","sexual_minorities","0"
"532028","date_desc","24","24","0","kids","9"
"532028","date_desc","24","24","0","elderly","0"
"532028","date_desc","24","24","0","women","5"
"532028","date_desc","24","24","0","non_us","0"
"1255542","relevance","2888","200","0","race","4"
"1255542","relevance","2888","200","0","sexual_minorities","0"
"1255542","relevance","2888","200","0","kids","23"
"1255542","relevance","2888","200","0","elderly","13"
"1255542","relevance","2888","200","0","women","27"
"1255542","relevance","2888","200","0","non_us","23"
"1255542","date_desc","2888","200","0","race","4"
"1255542","date_desc","2888","200","0","sexual_minorities","0"
"1255542","date_desc","2888","200","0","kids","17"
"1255542","date_desc","2888","200","0","elderly","13"
"1255542","date_desc","2888","200","0","women","23"
"1255542","date_desc","2888","200","0","non_us","15"
"545968","relevance","2564","200","0","race","8"
"545968","relevance","2564","200","0","sexual_minorities","0"
"545968","relevance","2564","200","0","kids","14"
"545968","relevance","2564","200","0","elderly","43"
"545968","relevance","2564","200","0","women","36"
"545968","relevance","2564","200","0","non_us","50"
"545968","date_desc","2564","200","0","race","7"
"545968","date_desc","2564","200","0","sexual_minorities","0"
"545968","date_desc","2564","200","0","kids","22"
"545968","date_desc","2564","200","0","elderly","32"
"545968","date_desc","2564","200","0","women","21"
"545968","date_desc","2564","200","0","non_us","48"
"529192","relevance","21208","200","0","race","0"
"529192","relevance","21208","200","0","sexual_minorities","0"
"529192","relevance","21208","200","0","kids","30"
"529192","relevance","21208","200","0","elderly","9"
"529192","relevance","21208","200","0","women","23"
"529192","relevance","21208","200","0","non_us","16"
"529192","date_desc","21208","200","0","race","1"
"529192","date_desc","21208","200","0","sexual_minorities","0"
"529192","date_desc","21208","200","0","kids","37"
"529192","date_desc","21208","200","0","elderly","13"
"529192","date_desc","21208","200","0","women","30"
"529192","date_desc","21208","200","0","non_us","19"
"1132632","relevance","31","31","0","race","0"
"1132632","relevance","31","31","0","sexual_minorities","0"
"1132632","relevance","31","31","0","kids","8"
"1132632","relevance","31","31","0","elderly","1"
"1132632","relevance","31","31","0","women","26"
"1132632","relevance","31","31","0","non_us","6"
"1132632","date_desc","31","31","0","race","0"
"1132632","date_desc","31","31","0","sexual_minorities","0"
"1132632","date_desc","31","31","0","kids","8"
"1132632","date_desc","31","31","0","elderly","1"
"1132632","date_desc","31","31","0","women","26"
"1132632","date_desc","31","31","0","non_us","6"
"781633","relevance","10882","200","0","race","1"
"781633","relevance","10882","200","0","sexual_minorities","0"
"781633","relevance","10882","200","0","kids","36"
"781633","relevance","10882","200","0","elderly","8"
"781633","relevance","10882","200","0","women","23"
"781633","relevance","10882","200","0","non_us","6"
"355591","relevance","17225","200","0","race","3"
"355591","relevance","17225","200","0","sexual_minorities","0"
"355591","relevance","17225","200","0","kids","13"
"355591","relevance","17225","200","0","elderly","2"
"355591","relevance","17225","200","0","women","8"
"355591","relevance","17225","200","0","non_us","17"
"781633","date_desc","10882","200","0","race","0"
"781633","date_desc","10882","200","0","sexual_minorities","0"
"781633","date_desc","10882","200","0","kids","34"
"781633","date_desc","10882","200","0","elderly","19"
"781633","date_desc","10882","200","0","women","27"
"781633","date_desc","10882","200","0","non_us","14"
"681693","relevance","1532","200","0","race","0"
"681693","relevance","1532","200","0","sexual_minorities","0"
"681693","relevance","1532","200","0","kids","183"
"681693","relevance","1532","200","0","elderly","8"
"681693","relevance","1532","200","0","women","22"
"681693","relevance","1532","200","0","non_us","20"
"355591","date_desc","17225","200","0","race","6"
"355591","date_desc","17225","200","0","sexual_minorities","0"
"355591","date_desc","17225","200","0","kids","47"
