"search_index","sort","result_count","return_count","error_count","bias_dimension","bias_result_count"
"933496","date_desc","259","200","0","non_us","6"
"933496","relevance","259","200","0","race","5"
"933496","relevance","259","200","0","sexual_minorities","0"
"933496","relevance","259","200","0","kids","32"
"933496","relevance","259","200","0","elderly","97"
"933496","relevance","259","200","0","women","10"
"933496","relevance","259","200","0","non_us","4"
"912433","relevance","0","0","0","race","200"
"912433","relevance","0","0","0","sexual_minorities","200"
"912433","relevance","0","0","0","kids","200"
"912433","relevance","0","0","0","elderly","200"
"912433","relevance","0","0","0","women","200"
"912433","relevance","0","0","0","non_us","200"
"912433","date_desc","0","0","0","race","200"
"912433","date_desc","0","0","0","sexual_minorities","200"
"912433","date_desc","0","0","0","kids","200"
"912433","date_desc","0","0","0","elderly","200"
"912433","date_desc","0","0","0","women","200"
"912433","date_desc","0","0","0","non_us","200"
"607861","relevance","161","161","0","race","6"
"607861","relevance","161","161","0","sexual_minorities","0"
"607861","relevance","161","161","0","kids","15"
"607861","relevance","161","161","0","elderly","30"
"607861","relevance","161","161","0","women","41"
"607861","relevance","161","161","0","non_us","35"
"487857","date_desc","668","200","0","race","3"
"487857","date_desc","668","200","0","sexual_minorities","0"
"487857","date_desc","668","200","0","kids","9"
"487857","date_desc","668","200","0","elderly","7"
"487857","date_desc","668","200","0","women","10"
"487857","date_desc","668","200","0","non_us","28"
"607861","date_desc","161","161","0","race","6"
"607861","date_desc","161","161","0","sexual_minorities","0"
"607861","date_desc","161","161","0","kids","15"
"607861","date_desc","161","161","0","elderly","30"
"607861","date_desc","161","161","0","women","41"
"607861","date_desc","161","161","0","non_us","35"
"929036","date_desc","10","10","0","race","0"
"929036","date_desc","10","10","0","sexual_minorities","0"
"929036","date_desc","10","10","0","kids","1"
"929036","date_desc","10","10","0","elderly","2"
"929036","date_desc","10","10","0","women","1"
"929036","date_desc","10","10","0","non_us","3"
"487857","relevance","668","200","0","race","2"
"487857","relevance","668","200","0","sexual_minorities","0"
"487857","relevance","668","200","0","kids","13"
"487857","relevance","668","200","0","elderly","7"
"487857","relevance","668","200","0","women","8"
"487857","relevance","668","200","0","non_us","17"
"929036","relevance","10","10","0","race","0"
"929036","relevance","10","10","0","sexual_minorities","0"
"929036","relevance","10","10","0","kids","1"
"929036","relevance","10","10","0","elderly","2"
"929036","relevance","10","10","0","women","1"
"929036","relevance","10","10","0","non_us","3"
"1274891","relevance","64","64","0","race","0"
"1274891","relevance","64","64","0","sexual_minorities","0"
"1274891","relevance","64","64","0","kids","57"
"1274891","relevance","64","64","0","elderly","4"
"1274891","relevance","64","64","0","women","5"
"1274891","relevance","64","64","0","non_us","2"
"1274891","date_desc","64","64","0","race","0"
"1274891","date_desc","64","64","0","sexual_minorities","0"
"1274891","date_desc","64","64","0","kids","57"
"1274891","date_desc","64","64","0","elderly","4"
"1274891","date_desc","64","64","0","women","5"
"1274891","date_desc","64","64","0","non_us","2"
"1175634","relevance","190","190","0","race","20"
"1175634","relevance","190","190","0","sexual_minorities","0"
"1175634","relevance","190","190","0","kids","31"
"1175634","relevance","190","190","0","elderly","12"
"1175634","relevance","190","190","0","women","13"
"1175634","relevance","190","190","0","non_us","40"
"1175634","date_desc","190","190","0","race","20"
"1175634","date_desc","190","190","0","sexual_minorities","0"
"1175634","date_desc","190","190","0","kids","31"
"1175634","date_desc","190","190","0","elderly","12"
"1175634","date_desc","190","190","0","women","13"
"1175634","date_desc","190","190","0","non_us","40"
"687670","date_desc","102","102","0","race","0"
"687670","date_desc","102","102","0","sexual_minorities","0"
"687670","date_desc","102","102","0","kids","16"
"687670","date_desc","102","102","0","elderly","34"
"687670","date_desc","102","102","0","women","16"
"687670","date_desc","102","102","0","non_us","9"
"687670","relevance","102","102","0","race","0"
"687670","relevance","102","102","0","sexual_minorities","0"
"687670","relevance","102","102","0","kids","16"
"687670","relevance","102","102","0","elderly","34"
"687670","relevance","102","102","0","women","16"
"687670","relevance","102","102","0","non_us","9"
"394626","date_desc","12","12","0","race","0"
"394626","date_desc","12","12","0","sexual_minorities","0"
"394626","date_desc","12","12","0","kids","0"
"394626","date_desc","12","12","0","elderly","2"
"394626","date_desc","12","12","0","women","2"
"394626","date_desc","12","12","0","non_us","1"
"394626","relevance","12","12","0","race","0"
"394626","relevance","12","12","0","sexual_minorities","0"
"394626","relevance","12","12","0","kids","0"
"394626","relevance","12","12","0","elderly","2"
"394626","relevance","12","12","0","women","2"
"394626","relevance","12","12","0","non_us","1"
"541248","relevance","7594","200","0","race","0"
"541248","relevance","7594","200","0","sexual_minorities","0"
"541248","relevance","7594","200","0","kids","5"
"541248","relevance","7594","200","0","elderly","1"
"541248","relevance","7594","200","0","women","1"
"541248","relevance","7594","200","0","non_us","0"
"541248","date_desc","7594","200","0","race","0"
"541248","date_desc","7594","200","0","sexual_minorities","0"
"541248","date_desc","7594","200","0","kids","8"
"541248","date_desc","7594","200","0","elderly","2"
"541248","date_desc","7594","200","0","women","3"
"541248","date_desc","7594","200","0","non_us","0"
"1157448","date_desc","2","2","0","race","0"
"1157448","date_desc","2","2","0","sexual_minorities","0"
"1157448","date_desc","2","2","0","kids","0"
"1157448","date_desc","2","2","0","elderly","0"
"1157448","date_desc","2","2","0","women","0"
"1157448","date_desc","2","2","0","non_us","0"
"1157448","relevance","2","2","0","race","0"
"1157448","relevance","2","2","0","sexual_minorities","0"
"1157448","relevance","2","2","0","kids","0"
"1157448","relevance","2","2","0","elderly","0"
"1157448","relevance","2","2","0","women","0"
"1157448","relevance","2","2","0","non_us","0"
"86183","relevance","29","29","0","race","0"
"86183","relevance","29","29","0","sexual_minorities","0"
"86183","relevance","29","29","0","kids","14"
"86183","relevance","29","29","0","elderly","6"
"86183","relevance","29","29","0","women","3"
"86183","relevance","29","29","0","non_us","8"
"235444","date_desc","18","18","0","race","0"
"235444","date_desc","18","18","0","sexual_minorities","0"
"235444","date_desc","18","18","0","kids","1"
"235444","date_desc","18","18","0","elderly","10"
"235444","date_desc","18","18","0","women","0"
"235444","date_desc","18","18","0","non_us","3"
"86183","date_desc","29","29","0","race","0"
"86183","date_desc","29","29","0","sexual_minorities","0"
"86183","date_desc","29","29","0","kids","14"
"86183","date_desc","29","29","0","elderly","6"
"86183","date_desc","29","29","0","women","3"
"86183","date_desc","29","29","0","non_us","8"
"1005435","relevance","62","62","0","race","1"
"1005435","relevance","62","62","0","sexual_minorities","0"
"1005435","relevance","62","62","0","kids","5"
"1005435","relevance","62","62","0","elderly","4"
"1005435","relevance","62","62","0","women","6"
"1005435","relevance","62","62","0","non_us","5"
"235444","relevance","18","18","0","race","0"
"235444","relevance","18","18","0","sexual_minorities","0"
"235444","relevance","18","18","0","kids","1"
"235444","relevance","18","18","0","elderly","10"
"235444","relevance","18","18","0","women","0"
"235444","relevance","18","18","0","non_us","3"
"1005435","date_desc","62","62","0","race","1"
"1005435","date_desc","62","62","0","sexual_minorities","0"
"1005435","date_desc","62","62","0","kids","5"
"1005435","date_desc","62","62","0","elderly","4"
"1005435","date_desc","62","62","0","women","6"
"1005435","date_desc","62","62","0","non_us","5"
"842062","relevance","9","9","0","race","0"
"842062","relevance","9","9","0","sexual_minorities","0"
"842062","relevance","9","9","0","kids","0"
"842062","relevance","9","9","0","elderly","4"
"842062","relevance","9","9","0","women","1"
"842062","relevance","9","9","0","non_us","3"
"17145","date_desc","0","0","0","race","200"
"17145","date_desc","0","0","0","sexual_minorities","200"
"17145","date_desc","0","0","0","kids","200"
"17145","date_desc","0","0","0","elderly","200"
"17145","date_desc","0","0","0","women","200"
"17145","date_desc","0","0","0","non_us","200"
"842062","date_desc","9","9","0","race","0"
"842062","date_desc","9","9","0","sexual_minorities","0"
"842062","date_desc","9","9","0","kids","0"
"842062","date_desc","9","9","0","elderly","4"
"842062","date_desc","9","9","0","women","1"
"842062","date_desc","9","9","0","non_us","3"
"17145","relevance","0","0","0","race","200"
"17145","relevance","0","0","0","sexual_minorities","200"
"17145","relevance","0","0","0","kids","200"
"17145","relevance","0","0","0","elderly","200"
"17145","relevance","0","0","0","women","200"
"17145","relevance","0","0","0","non_us","200"
"1217296","relevance","137","137","0","race","4"
"1217296","relevance","137","137","0","sexual_minorities","0"
"1217296","relevance","137","137","0","kids","3"
"1217296","relevance","137","137","0","elderly","65"
"1217296","relevance","137","137","0","women","27"
"1217296","relevance","137","137","0","non_us","27"
"1217296","date_desc","137","137","0","race","4"
"1217296","date_desc","137","137","0","sexual_minorities","0"
"1217296","date_desc","137","137","0","kids","3"
"1217296","date_desc","137","137","0","elderly","65"
"1217296","date_desc","137","137","0","women","27"
"1217296","date_desc","137","137","0","non_us","27"
"1016459","relevance","41","41","0","race","1"
"1016459","relevance","41","41","0","sexual_minorities","0"
"1016459","relevance","41","41","0","kids","8"
"1016459","relevance","41","41","0","elderly","13"
"1016459","relevance","41","41","0","women","14"
"1016459","relevance","41","41","0","non_us","0"
"937925","relevance","154","154","0","race","0"
"937925","relevance","154","154","0","sexual_minorities","0"
"937925","relevance","154","154","0","kids","47"
"937925","relevance","154","154","0","elderly","11"
"937925","relevance","154","154","0","women","32"
"937925","relevance","154","154","0","non_us","2"
"937925","date_desc","154","154","0","race","0"
"937925","date_desc","154","154","0","sexual_minorities","0"
"937925","date_desc","154","154","0","kids","47"
"937925","date_desc","154","154","0","elderly","11"
"937925","date_desc","154","154","0","women","32"
"937925","date_desc","154","154","0","non_us","2"
"1016459","date_desc","41","41","0","race","1"
"1016459","date_desc","41","41","0","sexual_minorities","0"
"1016459","date_desc","41","41","0","kids","8"
"1016459","date_desc","41","41","0","elderly","13"
"1016459","date_desc","41","41","0","women","14"
"1016459","date_desc","41","41","0","non_us","0"
"723350","relevance","30","30","0","race","11"
"723350","relevance","30","30","0","sexual_minorities","0"
"723350","relevance","30","30","0","kids","10"
"723350","relevance","30","30","0","elderly","4"
"723350","relevance","30","30","0","women","3"
"723350","relevance","30","30","0","non_us","0"
"723350","date_desc","30","30","0","race","11"
"723350","date_desc","30","30","0","sexual_minorities","0"
"723350","date_desc","30","30","0","kids","10"
"723350","date_desc","30","30","0","elderly","4"
"723350","date_desc","30","30","0","women","3"
"723350","date_desc","30","30","0","non_us","0"
"897350","relevance","1687394","200","0","race","0"
"897350","relevance","1687394","200","0","sexual_minorities","0"
"897350","relevance","1687394","200","0","kids","24"
"897350","relevance","1687394","200","0","elderly","5"
"897350","relevance","1687394","200","0","women","12"
"897350","relevance","1687394","200","0","non_us","8"
"897350","date_desc","1687394","200","0","race","6"
"897350","date_desc","1687394","200","0","sexual_minorities","0"
"897350","date_desc","1687394","200","0","kids","18"
"897350","date_desc","1687394","200","0","elderly","7"
"897350","date_desc","1687394","200","0","women","25"
"897350","date_desc","1687394","200","0","non_us","16"
"751138","relevance","22","22","0","race","0"
"751138","relevance","22","22","0","sexual_minorities","0"
"751138","relevance","22","22","0","kids","2"
"751138","relevance","22","22","0","elderly","1"
"751138","relevance","22","22","0","women","0"
"751138","relevance","22","22","0","non_us","2"
"751138","date_desc","22","22","0","race","0"
"751138","date_desc","22","22","0","sexual_minorities","0"
"751138","date_desc","22","22","0","kids","2"
"751138","date_desc","22","22","0","elderly","1"
"751138","date_desc","22","22","0","women","0"
"751138","date_desc","22","22","0","non_us","2"
"933637","relevance","596","200","0","race","0"
"933637","relevance","596","200","0","sexual_minorities","0"
"933637","relevance","596","200","0","kids","28"
"933637","relevance","596","200","0","elderly","34"
"933637","relevance","596","200","0","women","8"
"933637","relevance","596","200","0","non_us","11"
"483835","relevance","25","25","0","race","0"
"483835","relevance","25","25","0","sexual_minorities","0"
"483835","relevance","25","25","0","kids","20"
"483835","relevance","25","25","0","elderly","2"
"483835","relevance","25","25","0","women","2"
"483835","relevance","25","25","0","non_us","4"
"933637","date_desc","596","200","0","race","1"
"933637","date_desc","596","200","0","sexual_minorities","0"
"933637","date_desc","596","200","0","kids","21"
"933637","date_desc","596","200","0","elderly","43"
"933637","date_desc","596","200","0","women","12"
"933637","date_desc","596","200","0","non_us","13"
"483835","date_desc","25","25","0","race","0"
"483835","date_desc","25","25","0","sexual_minorities","0"
"483835","date_desc","25","25","0","kids","20"
"483835","date_desc","25","25","0","elderly","2"
"483835","date_desc","25","25","0","women","2"
"483835","date_desc","25","25","0","non_us","4"
"963562","relevance","16","16","0","race","0"
"963562","relevance","16","16","0","sexual_minorities","0"
"963562","relevance","16","16","0","kids","9"
"963562","relevance","16","16","0","elderly","2"
"963562","relevance","16","16","0","women","9"
"963562","relevance","16","16","0","non_us","0"
"963562","date_desc","16","16","0","race","0"
"963562","date_desc","16","16","0","sexual_minorities","0"
"963562","date_desc","16","16","0","kids","9"
"963562","date_desc","16","16","0","elderly","2"
"963562","date_desc","16","16","0","women","9"
"963562","date_desc","16","16","0","non_us","0"
"983796","relevance","112","112","0","race","2"
"983796","relevance","112","112","0","sexual_minorities","0"
"983796","relevance","112","112","0","kids","24"
"983796","relevance","112","112","0","elderly","18"
"983796","relevance","112","112","0","women","15"
"983796","relevance","112","112","0","non_us","40"
"992158","relevance","28","28","0","race","0"
"992158","relevance","28","28","0","sexual_minorities","0"
"992158","relevance","28","28","0","kids","2"
"992158","relevance","28","28","0","elderly","6"
"992158","relevance","28","28","0","women","14"
"992158","relevance","28","28","0","non_us","0"
"983796","date_desc","112","112","0","race","2"
"983796","date_desc","112","112","0","sexual_minorities","0"
"983796","date_desc","112","112","0","kids","24"
"983796","date_desc","112","112","0","elderly","18"
"983796","date_desc","112","112","0","women","15"
"983796","date_desc","112","112","0","non_us","40"
"992158","date_desc","28","28","0","race","0"
"992158","date_desc","28","28","0","sexual_minorities","0"
"992158","date_desc","28","28","0","kids","2"
"992158","date_desc","28","28","0","elderly","6"
"992158","date_desc","28","28","0","women","14"
"992158","date_desc","28","28","0","non_us","0"
"803682","relevance","38","38","0","race","0"
"803682","relevance","38","38","0","sexual_minorities","0"
"803682","relevance","38","38","0","kids","6"
"803682","relevance","38","38","0","elderly","4"
"803682","relevance","38","38","0","women","5"
"803682","relevance","38","38","0","non_us","5"
"803682","date_desc","38","38","0","race","0"
"803682","date_desc","38","38","0","sexual_minorities","0"
"803682","date_desc","38","38","0","kids","6"
"803682","date_desc","38","38","0","elderly","4"
"803682","date_desc","38","38","0","women","5"
"803682","date_desc","38","38","0","non_us","5"
"122660","date_desc","1599","200","0","race","1"
"122660","date_desc","1599","200","0","sexual_minorities","0"
"122660","date_desc","1599","200","0","kids","4"
"122660","date_desc","1599","200","0","elderly","7"
"122660","date_desc","1599","200","0","women","1"
"122660","date_desc","1599","200","0","non_us","2"
"122660","relevance","1599","200","0","race","1"
"122660","relevance","1599","200","0","sexual_minorities","0"
"122660","relevance","1599","200","0","kids","6"
"122660","relevance","1599","200","0","elderly","7"
"122660","relevance","1599","200","0","women","2"
"122660","relevance","1599","200","0","non_us","2"
"303218","relevance","0","0","0","race","200"
"303218","relevance","0","0","0","sexual_minorities","200"
"303218","relevance","0","0","0","kids","200"
"303218","relevance","0","0","0","elderly","200"
"303218","relevance","0","0","0","women","200"
"303218","relevance","0","0","0","non_us","200"
"303218","date_desc","0","0","0","race","200"
"303218","date_desc","0","0","0","sexual_minorities","200"
"303218","date_desc","0","0","0","kids","200"
"303218","date_desc","0","0","0","elderly","200"
"303218","date_desc","0","0","0","women","200"
"303218","date_desc","0","0","0","non_us","200"
"821421","relevance","22","22","0","race","0"
"821421","relevance","22","22","0","sexual_minorities","0"
"821421","relevance","22","22","0","kids","5"
"821421","relevance","22","22","0","elderly","2"
"821421","relevance","22","22","0","women","5"
"821421","relevance","22","22","0","non_us","0"
"1194568","date_desc","1","1","0","race","0"
